id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
590450367241332554,Serviced apartment in San Francisco · ★4.99 · 1 bedroom · 1 bed · 1 bath,451219218,Jill,,Noe Valley,37.75496,-122.43092,Entire home/apt,155,3,69,2023-05-29,5.38,1,85,66,2022-002689STR
597835925307239738,Serviced apartment in San Francisco · Studio · 1 bed · 1 bath,70722023,Michael,,Downtown/Civic Center,37.78854,-122.4111,Entire home/apt,99,1,1,2022-06-09,0.08,46,6,1,0311287
598112337364714927,Home in San Francisco · ★4.74 · 1 bedroom · 1 bed · 1 private bath,450929962,Jessica,,Outer Sunset,37.74923,-122.50577,Private room,60,1,27,2023-03-23,2.18,3,121,26,1104859
598585763555851212,Serviced apartment in San Francisco · 1 bedroom · 1 bed · 1 shared bath,429575203,Jesse,,Financial District,37.79771,-122.40336,Private room,45,32,0,,,3,197,0,
569835055930795335,Rental unit in San Francisco · ★New · 2 bedrooms · 2 beds · 2 baths,1104876,Susan,,Castro/Upper Market,37.76157122434826,-122.44352472748777,Entire home/apt,250,1,0,,,1,355,0,STR-0005783
590528448101589410,Hotel in San Francisco · ★3.83 · 1 bedroom · 1 bed · 1 private bath,266321575,Hotel Bijou,,Downtown/Civic Center,37.78534,-122.41037,Private room,209,1,6,2023-02-04,0.45,8,0,4,0424789
569871289064776251,Townhouse in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,26325096,Grace,,Potrero Hill,37.758636,-122.396339,Entire home/apt,434,1,3,2022-09-23,0.30,2,14,3,STR-0004111
590990415895628368,Loft in San Francisco · 4 bedrooms · 5 beds · 2.5 baths,450802168,Isabella,,Nob Hill,37.79421763364678,-122.4212872697107,Entire home/apt,495,30,0,,,7,364,0,
569917497427324568,Home in San Francisco · ★4.0 · 1 bedroom · 1 bed · 2.5 shared baths,27123550,Jacquelyn,,Bayview,37.73474,-122.38763,Private room,60,30,4,2023-03-05,0.31,4,299,3,
591383781081764771,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,443464789,Kenneth,,Downtown/Civic Center,37.778759,-122.422256,Entire home/apt,223,2,1,2023-04-27,0.75,5,19,1,Exempt
570231666164617151,Rental unit in San Francisco · ★4.33 · 1 bedroom · 1 bed · 1 bath,4430421,Landmark,,Mission,37.75198,-122.42352,Entire home/apt,130,30,3,2023-03-06,0.24,154,305,2,
598621336166970541,Condo in San Francisco · 3 bedrooms · 4 beds · 2 baths,5175658,David,,Pacific Heights,37.79341,-122.43478,Entire home/apt,800,5,1,2022-06-25,0.09,1,0,1,2022-004050STR
599226951931628207,Serviced apartment in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,70722023,Michael,,Downtown/Civic Center,37.78871,-122.41157,Entire home/apt,130,1,4,2023-04-26,0.33,46,3,4,0311287
591422714407711224,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,5669540,Jaron,,Potrero Hill,37.76022,-122.3941,Private room,250,3,19,2023-05-23,1.38,2,74,17,
599282510275955875,Serviced apartment in San Francisco · Studio · 1 bed · 1 bath,70722023,Michael,,Downtown/Civic Center,37.78725,-122.40944,Entire home/apt,130,1,0,,,46,6,0,0311287
599294001738584684,Serviced apartment in San Francisco · Studio · 1 bed · 1 bath,70722023,Michael,,Downtown/Civic Center,37.78823,-122.40944,Entire home/apt,130,1,2,2022-10-16,0.17,46,3,2,0311287
570256847766262140,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,3739856,Annie,,South of Market,37.7744,-122.40033,Entire home/apt,299,14,0,,,2,250,0,2022-010454STR
591466893514451184,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,875221,Jessica,,Mission,37.76785,-122.42421,Private room,63,30,3,2023-03-30,0.23,9,75,2,
592033525131536609,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,443464789,Kenneth,,Downtown/Civic Center,37.77778,-122.42264,Entire home/apt,238,2,1,2023-04-28,0.77,5,19,1,timeshare
570355159707824145,Home in San Francisco · ★4.77 · 1 bedroom · 1 bed · 1 private bath,94282453,Kimberly,,Parkside,37.74536,-122.47367,Private room,77,2,35,2023-05-05,2.36,1,174,27,City Registration Pending
599301722059160840,Guesthouse in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,10511700,Danny,,Castro/Upper Market,37.76106,-122.4321,Entire home/apt,200,30,6,2023-03-03,0.53,1,0,6,
599303617759182454,Serviced apartment in San Francisco · Studio · 1 bed · 1 bath,70722023,Michael,,Downtown/Civic Center,37.78902,-122.41001,Entire home/apt,130,1,2,2023-03-23,0.17,46,0,2,0311287
592306426896518470,Rental unit in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,7089131,Daniel,,Inner Richmond,37.77501,-122.46337,Entire home/apt,90,30,3,2023-05-29,0.24,5,339,2,
571018140421633622,Home in San Francisco · ★4.92 · 4 bedrooms · 5 beds · 4 baths,446962588,Austin,,Marina,37.805202,-122.445206,Entire home/apt,1324,2,39,2023-05-21,2.70,1,103,30,STR-0005724
592673489886433016,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,24383620,Michelle,,South of Market,37.7892,-122.39168,Entire home/apt,250,30,2,2023-04-11,0.85,1,273,2,2022-023167str
571085329824921374,Condo in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 1 bath,17506355,Won Chan (원찬),,Noe Valley,37.74997,-122.43275,Entire home/apt,347,2,14,2023-05-16,1.13,1,30,13,2021-010910STR
592761644529052745,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,4430421,Landmark,,Mission,37.75233,-122.42441,Entire home/apt,110,30,4,2022-12-01,0.32,154,170,3,
592806403426207689,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 1 bath,58232149,Carlos,,Potrero Hill,37.759823,-122.402863,Entire home/apt,480,1,11,2023-04-07,1.14,2,266,11,STR-0005231
571834844919157378,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,13902129,Kaushik,,Mission,37.755466,-122.414558,Entire home/apt,200,30,2,2023-01-02,0.26,2,286,2,
592950954865791900,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2 baths,338645393,Josh,,Castro/Upper Market,37.76313,-122.44046,Entire home/apt,449,2,3,2022-08-06,0.22,1,0,1,1125430
571835998636257325,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,447132047,Tana,,Haight Ashbury,37.77338,-122.44675,Entire home/apt,626,2,26,2023-05-08,2.32,1,91,26,STR-0004325
571855536080232122,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,375566645,Mark,,Mission,37.76797,-122.41788,Private room,67,30,8,2023-05-20,0.58,20,214,6,
571881289485565713,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,375566645,Mark,,Mission,37.7667,-122.4179,Private room,46,30,5,2023-04-08,0.39,20,165,4,
599521892791564146,Condo in San Francisco · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,15268062,Andi,,Western Addition,37.785175,-122.445808,Entire home/apt,500,7,6,2023-04-14,0.61,1,67,6,2022-004315STR
600029316038043817,Home in San Francisco · 3 bedrooms · 4 beds · 2 baths,420991308,Annie,,Outer Richmond,37.78206,-122.48735,Entire home/apt,140,30,1,2022-05-23,0.08,3,303,0,
592996042163285981,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3911516,Dakota,,Bernal Heights,37.74079,-122.41447,Entire home/apt,316,5,3,2022-08-05,0.22,1,108,2,1133607
600137259808003715,Home in San Francisco · ★4.66 · 1 bedroom · 2 beds · 1 shared bath,449552557,XiGuo,,Outer Mission,37.72433,-122.43883,Private room,61,1,65,2023-05-21,4.76,4,165,57,
600141797225938634,Guest suite in San Francisco · ★4.97 · Studio · 1 bed · 1 bath,264577957,Tom,,Outer Sunset,37.75499,-122.50457,Entire home/apt,100,2,70,2023-05-18,5.15,3,35,64,STR-0004839
600427403866660581,Rental unit in San Francisco · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,South of Market,37.773377,-122.396868,Entire home/apt,254,31,0,,,138,256,0,
571899739217982041,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,375566645,Mark,,Mission,37.76658,-122.41996,Private room,78,30,4,2023-01-04,0.31,20,181,3,
572671977060845792,Condo in San Francisco · 2 bedrooms · 3 beds · 2 baths,209113456,Cedric,,Ocean View,37.71614,-122.45306,Entire home/apt,199,31,0,,,1,0,0,
593492446273671053,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 private bath,451840034,YaPing,,Parkside,37.7451,-122.48148,Private room,107,2,46,2023-05-28,3.27,1,125,38,
610412908350500754,Condo in San Francisco · ★4.86 · 1 bedroom · 2 beds · 1.5 shared baths,43394441,Minhao,,Mission,37.762264,-122.424995,Private room,96,2,14,2023-04-01,1.08,7,2,11,
600591926029634502,Home in San Francisco · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,449552557,XiGuo,,Outer Mission,37.72401,-122.44045,Private room,44,1,79,2023-05-25,5.64,4,169,72,
600594946635588626,Home in San Francisco · ★4.58 · 1 bedroom · 2 beds · 1 shared bath,449552557,XiGuo,,Outer Mission,37.72261,-122.44019,Private room,60,1,73,2023-05-24,5.37,4,162,63,
593519375312173996,Condo in San Francisco · ★5.0 · 1 bedroom · 3 beds · 1 bath,450173604,David,,Haight Ashbury,37.76719,-122.45037,Entire home/apt,149,30,4,2023-02-17,0.35,1,93,4,
600726507821171433,Home in San Francisco · ★5.0 · 1 bedroom · 2 beds · 2 shared baths,139272777,Janelle,,Bayview,37.74141,-122.3893,Private room,84,30,4,2023-02-15,0.35,2,68,4,
593520309401425998,Rental unit in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 bath,106443340,Ursula,,Russian Hill,37.802021,-122.417549,Entire home/apt,122,30,5,2023-04-01,0.38,2,233,4,
594227378596090639,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,41483611,Brennan,,Marina,37.79696857425662,-122.43622409110324,Entire home/apt,120,30,0,,,1,338,0,
600729270976205343,Home in San Francisco · 3 bedrooms · 3 beds · 2 baths,923725,Evonne,,Glen Park,37.74060368637623,-122.42652303982518,Entire home/apt,129,7,1,2023-04-10,0.53,1,32,1,2022-003946STR
610444594050392783,Condo in San Francisco · 3 bedrooms · 4 beds · 1 bath,455433117,Jennifer,,Inner Richmond,37.78281,-122.45997,Entire home/apt,300,30,0,,,1,247,0,
594253182317175378,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,415686000,Cf,,Nob Hill,37.788918,-122.420708,Entire home/apt,305,30,1,2022-04-12,0.07,1,250,0,0014631
610446059445873563,Rental unit in San Francisco · ★4.65 · 1 bedroom · 1 bed · 1 bath,38755455,Steve,,Outer Sunset,37.75948,-122.47802,Entire home/apt,90,30,68,2023-02-25,5.13,6,295,63,STR-0005714
610446947094958007,Guest suite in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 bath,43822343,Sandy,,Excelsior,37.72716,-122.40977,Entire home/apt,108,1,73,2023-05-17,6.82,2,106,73,2022-006390STR
610796513857039795,Condo in San Francisco · ★4.80 · 2 bedrooms · 3 beds · 1 bath,455505085,Bill,,Marina,37.79887,-122.43227,Entire home/apt,278,2,5,2022-05-20,0.37,2,0,0,2022-003784STR
600743308886437311,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,453368653,Brenda,,Mission,37.75401,-122.41586,Private room,189,3,44,2023-05-28,3.47,1,95,42,
600748188778865589,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,3415878,Omar,,Pacific Heights,37.79283,-122.44534,Entire home/apt,75,30,0,,,1,249,0,
600784161213735620,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,23255336,Karen,,Pacific Heights,37.79471,-122.43114,Entire home/apt,284,45,1,2023-03-15,0.36,2,271,1,
594392645895570490,Rental unit in San Francisco · 1 bedroom · 3 beds · 1 bath,384479496,Joanna And Randy,,Inner Sunset,37.75904,-122.46939,Entire home/apt,110,30,2,2023-05-14,0.62,1,244,2,
600854547422607779,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,5317770,Clifton,,Castro/Upper Market,37.75897,-122.44022,Entire home/apt,220,30,32,2023-05-03,2.57,1,91,31,City registration pending
624238286131336513,Rental unit in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1 private bath,2872169,Maximilian,,Outer Sunset,37.764172,-122.477547,Private room,92,30,3,2023-04-01,0.37,4,86,3,
601608794814096081,Rental unit in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 1 bath,453537291,Robert,,Mission,37.75814,-122.42161,Entire home/apt,295,3,15,2023-04-06,1.23,1,56,15,2022-003820STR
624636058489328594,Guest suite in San Francisco · ★4.84 · 1 bedroom · 2 beds · 1 bath,96162314,Nic,,Twin Peaks,37.74671173095703,-122.4504623413086,Entire home/apt,176,2,61,2023-05-20,5.68,1,111,61,2022-006137STR
601694190019746952,Rental unit in San Francisco · 1 bedroom · 1 bed · 3 shared baths,21994,Aaron,,Haight Ashbury,37.765797,-122.452225,Private room,55,32,1,2022-08-22,0.10,14,307,1,
601717723967634893,Home in San Francisco · 3 bedrooms · 2 beds · 2 baths,70883,Julia,,Noe Valley,37.75416,-122.43738,Entire home/apt,350,5,2,2022-09-03,0.19,1,20,2,2023-002581STR
610813306685865942,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 1 bath,104559424,Courtney,,South of Market,37.77948080953465,-122.40405560716614,Entire home/apt,654,2,3,2023-04-27,1.32,2,65,3,2022-009062STR
611070143482380273,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,347737196,Amy,,South of Market,37.77695,-122.41649,Entire home/apt,115,30,2,2023-03-31,0.16,3,311,1,
625284606571712261,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2 baths,30931849,Jim,,Noe Valley,37.75155,-122.43637,Entire home/apt,480,3,20,2023-06-04,2.83,1,156,20,2022-009184STR
602128451319116463,Guest suite in San Francisco · ★4.98 · 1 bedroom · 1 bed · 1 bath,19353722,Yana,,Mission,37.7599,-122.41039,Entire home/apt,120,2,48,2023-05-28,3.56,1,99,42,STR-0005478
602301309265554067,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,50493756,Doug,,Mission,37.76014,-122.42094,Entire home/apt,142,30,1,2022-08-10,0.10,2,0,1,
625303886669891197,Tiny home in San Francisco · ★4.99 · 1 bedroom · 1 bed · 1 bath,55460752,Michael,,Glen Park,37.7385,-122.4263,Entire home/apt,225,1,86,2023-05-29,7.63,1,315,86,STR-0005664
611080712887567223,Home in San Francisco · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,455404058,Serhan,,Western Addition,37.77089,-122.43063,Private room,84,2,50,2023-04-23,3.71,2,134,42,
625351024287676850,Bed and breakfast in San Francisco · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,4010772,Narit,,Outer Sunset,37.75602,-122.49306,Private room,89,1,24,2023-05-04,2.77,4,332,24,
611114209229658792,Guest suite in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,455404058,Serhan,,Western Addition,37.76983,-122.43241,Entire home/apt,153,2,69,2023-05-22,5.32,2,191,66,2022-003755STR
626706080931023642,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,3400565,Coleen,,Potrero Hill,37.75664520263672,-122.4020767211914,Entire home/apt,175,30,6,2023-04-04,0.54,1,67,6,
602942019226524239,Home in San Francisco · ★4.75 · 3 bedrooms · 3 beds · 2 baths,4656446,Air Concierge,,West of Twin Peaks,37.742973,-122.452248,Entire home/apt,307,2,8,2023-05-28,0.64,3,138,6,STR-0005262
602981229170538189,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,36422768,Zue,,Western Addition,37.7845,-122.42899,Private room,69,2,15,2023-05-08,1.40,2,4,15,
626859542166682393,Home in San Francisco · ★4.90 · 2 bedrooms · 3 beds · 1 bath,4001681,Katie,,Excelsior,37.72007272101957,-122.42696110736907,Entire home/apt,144,3,20,2023-05-31,3.85,1,114,20,2022-012690STR
603452864595314035,Condo in San Francisco · ★5.0 · 4 bedrooms · 5 beds · 2 baths,2367767,Ken,,Russian Hill,37.80046,-122.42021,Entire home/apt,849,3,30,2023-03-31,2.43,1,6,29,2022-005933STR
627336292170702003,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,340080088,Bianka,,Russian Hill,37.80582,-122.4196,Entire home/apt,227,2,0,,,14,89,0,Exempt
603517816046129454,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 private bath,24850666,Sean,,South of Market,37.77297,-122.39015,Private room,97,30,0,,,1,0,0,
611142630292657668,Home in San Francisco · ★4.90 · 4 bedrooms · 6 beds · 2.5 baths,455575506,Shu,,Inner Sunset,37.76031,-122.46516,Entire home/apt,830,1,59,2023-05-29,4.93,1,165,59,2022-005217STR
611411609649826486,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1257432,San Francisco Life,,Mission,37.76668,-122.42067,Entire home/apt,200,30,3,2023-01-29,0.30,28,292,3,
627365175533100130,Rental unit in San Francisco · 3 bedrooms · 3 beds · 2 baths,694377,Beatrice,,Pacific Heights,37.79527,-122.43359,Entire home/apt,300,30,1,2022-08-19,0.10,18,220,1,
603609071359362203,Rental unit in San Francisco · 1 bedroom · 1 bed · 3 shared baths,21994,Aaron,,Haight Ashbury,37.76579666137695,-122.45222473144531,Private room,55,32,2,2022-12-18,0.20,14,295,2,
603887782327610728,Guest suite in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,30774210,Brett,,Inner Sunset,37.75508,-122.4738,Entire home/apt,171,2,22,2023-01-11,2.18,1,58,22,2022-007536STR
628157979583475896,Home in San Francisco · ★5.0 · 4 bedrooms · 5 beds · 2 baths,1415579,Amelie,,West of Twin Peaks,37.736,-122.449608,Entire home/apt,350,3,3,2023-02-20,0.29,1,19,3,2022-003189STR
604146903343607316,Condo in San Francisco · ★4.67 · 1 bedroom · 3 beds · 1.5 baths,32220701,Ryker,,Marina,37.79936,-122.44266,Entire home/apt,633,2,15,2023-05-03,1.54,1,91,15,2022-003333STR
611712351082127949,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,17578598,Christian And Jennice,,Western Addition,37.78404,-122.44084,Entire home/apt,85,30,3,2023-04-10,0.30,3,230,3,
628210371770946031,Home in San Francisco · ★5.0 · 4 bedrooms · 4 beds · 2 baths,459402263,HesterBnB,,Visitacion Valley,37.71413,-122.39857,Entire home/apt,199,1,28,2023-05-19,2.43,2,310,28,2022-004627STR
611877965743828424,Home in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 2 baths,330745922,Connie,,Excelsior,37.72674,-122.41468,Entire home/apt,230,2,34,2023-05-31,2.51,5,163,26,STR-0005288
604268827029590871,Condo in San Francisco · 2 bedrooms · 3 beds · 2 baths,148427269,Amsi,,Haight Ashbury,37.76899,-122.43919,Entire home/apt,245,30,2,2022-12-05,0.21,10,64,2,
604268938627203670,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,148427269,Amsi,,South of Market,37.78814,-122.38972,Entire home/apt,260,30,1,2023-04-20,0.64,10,70,1,
628553617893724546,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,389566717,Ilmi,,Haight Ashbury,37.772,-122.44777,Entire home/apt,249,2,9,2023-04-01,0.77,1,35,9,2022-005120STR
604269094449636024,Condo in San Francisco · 2 bedrooms · 3 beds · 2 baths,148427269,Amsi,,Castro/Upper Market,37.76228,-122.43931,Entire home/apt,200,30,0,,,10,19,0,
628902428743530893,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,4430421,Landmark,,Mission,37.7647,-122.41677,Entire home/apt,97,30,1,2022-09-04,0.11,154,286,1,
604446887254324767,Loft in San Francisco · ★5.0 · 1 bedroom · 1 bed · 2 baths,3901864,David,,South of Market,37.77477,-122.39853,Entire home/apt,213,30,4,2022-12-31,0.32,1,97,3,
630663961910343566,Home in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,17578598,Christian And Jennice,,Western Addition,37.78435,-122.44117,Entire home/apt,125,30,4,2023-04-25,0.40,3,236,4,
604579450392557008,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,40562258,Christine,,Outer Sunset,37.75522,-122.507,Entire home/apt,360,2,41,2023-05-29,3.60,1,137,41,STR-0005748
630912684169936678,Home in San Francisco · 4 bedrooms · 5 beds · 4 baths,59607035,Charles,,Inner Richmond,37.77366,-122.47494,Entire home/apt,1957,30,0,,,1,333,0,Exempt
612287790306920303,Guest suite in San Francisco · 1 bedroom · 2 beds · 1 bath,12214257,Jaco,,West of Twin Peaks,37.74367,-122.45673,Entire home/apt,160,2,2,2022-07-03,0.16,1,0,1,2022-003759STR
631096107710064727,Condo in San Francisco · ★4.43 · 1 bedroom · 1 bed · 1 private bath,455505085,Bill,,Marina,37.79866,-122.43254,Private room,199,2,7,2022-08-07,0.57,2,0,7,
